destination,origin,num
Norway,Jordan,414.0
Norway,Kazakhstan,896.0
Norway,Kenya,1950.0
Norway,Kuwait,396.0
Norway,Kyrgyzstan,190.0
Norway,Lao People's Democratic Republic,100.0
Norway,Latvia,9647.0
Norway,Lebanon,1862.0
Norway,Liberia,935.0
Norway,Libya,531.0
Norway,Liechtenstein,23.0
Norway,Lithuania,35941.0
Norway,Luxembourg,135.0
Norway,Madagascar,474.0
Norway,Malawi,117.0
Norway,Malaysia,819.0
Norway,Mali,50.0
Norway,Malta,95.0
Norway,Mauritania,58.0
Norway,Mauritius,187.0
Norway,Mexico,1226.0
Norway,Mongolia,141.0
Norway,Montenegro,405.0
Norway,Morocco,5544.0
Norway,Mozambique,189.0
Norway,Myanmar,3136.0
Norway,Namibia,84.0
Norway,Nepal,1558.0
Norway,Netherlands,8654.0
Norway,New Zealand,633.0
Norway,Nicaragua,190.0
Norway,Niger,50.0
Norway,Nigeria,1749.0
Norway,Oman,55.0
Norway,Pakistan,19393.0
Norway,Panama,60.0
Norway,Paraguay,151.0
Norway,Peru,1485.0
Norway,Philippines,20593.0
Norway,Poland,91213.0
Norway,Portugal,2925.0
Norway,Puerto Rico,29.0
Norway,Qatar,61.0
Norway,Republic of Korea,7483.0
Norway,Republic of Moldova,770.0
Norway,Romania,12087.0
Norway,Russian Federation,17200.0
Norway,Rwanda,620.0
Norway,Saudi Arabia,602.0
Norway,Senegal,250.0
Norway,Serbia,4099.0
Norway,Sierra Leone,517.0
Norway,Singapore,754.0
Norway,Slovakia,3840.0
Norway,Slovenia,377.0
Norway,Somalia,27042.0
Norway,South Africa,1453.0
Norway,South Sudan,178.0
Norway,Spain,6145.0
Norway,Sri Lanka,9275.0
Norway,State of Palestine,3342.0
Norway,Sudan,3125.0
Norway,Suriname,39.0
Norway,Sweden,49216.0
Norway,Switzerland,2198.0
Norway,Syrian Arab Republic,5473.0
Norway,Tajikistan,103.0
Norway,Thailand,18049.0
Norway,The former Yugoslav Republic of Macedonia,2477.0
Norway,Togo,113.0
Norway,Trinidad and Tobago,349.0
Norway,Tunisia,1007.0
Norway,Turkey,11192.0
Norway,Turkmenistan,75.0
Norway,Uganda,1124.0
Norway,Ukraine,4236.0
Norway,United Arab Emirates,407.0
Norway,United Kingdom of Great Britain and Northern Ireland,19339.0
Norway,United Republic of Tanzania,922.0
Norway,United States of America,17461.0
Norway,Uruguay,235.0
Norway,Uzbekistan,477.0
Norway,Venezuela (Bolivarian Republic of),1067.0
Norway,Viet Nam,13798.0
Norway,Western Sahara,41.0
Norway,Yemen,349.0
Norway,Zambia,538.0
Norway,Zimbabwe,289.0
Oman,Bahrain,891.0
Oman,Bangladesh,346068.0
Oman,Egypt,78630.0
Oman,France,949.0
Oman,India,777632.0
Oman,Indonesia,70114.0
Oman,Iraq,9552.0
Oman,Jordan,17005.0
Oman,Kuwait,664.0
Oman,Netherlands,454.0
Oman,Pakistan,284460.0
Oman,Philippines,85949.0
Oman,Qatar,384.0
Oman,Saudi Arabia,1664.0
Oman,Sri Lanka,38377.0
Oman,Sudan,15775.0
Oman,United Arab Emirates,14759.0
Oman,United Kingdom of Great Britain and Northern Ireland,9314.0
Pakistan,Afghanistan,1618687.0
Pakistan,China,334.0
Pakistan,India,2000908.0
Pakistan,Indonesia,408.0
Pakistan,Iran (Islamic Republic of),2301.0
Pakistan,Iraq,251.0
Pakistan,Myanmar,2460.0
Pakistan,Sri Lanka,578.0
Palau,China,514.0
Palau,Guam,256.0
Palau,Japan,152.0
Palau,Micronesia (Federated States of),435.0
Palau,Northern Mariana Islands,262.0
Palau,Philippines,2987.0
Palau,Republic of Korea,74.0
Palau,United States of America,353.0
Panama,Argentina,2550.0
Panama,Australia,279.0
Panama,Austria,108.0
Panama,Bangladesh,42.0
Panama,Barbados,32.0
Panama,Belgium,271.0
Panama,Belize,86.0
Panama,Bolivia (Plurinational State of),454.0
Panama,Brazil,2002.0
Panama,Bulgaria,73.0
Panama,Canada,1808.0
Panama,Chile,1813.0
Panama,China,18665.0
Panama,"China, Hong Kong Special Administrative Region",281.0
Panama,Colombia,55251.0
Panama,Costa Rica,7760.0
Panama,Croatia,102.0
Panama,Cuba,2825.0
Panama,Curacao,31.0
Panama,Czech Republic,38.0
Panama,Denmark,147.0
Panama,Dominica,58.0
Panama,Dominican Republic,8095.0
Panama,Ecuador,2672.0
Panama,Egypt,73.0
Panama,El Salvador,3225.0
Panama,Finland,46.0
Panama,France,969.0
Panama,Georgia,58.0
Panama,Germany,1065.0
Panama,Greece,325.0
Panama,Grenada,27.0
Panama,Guatemala,1606.0
Panama,Guyana,48.0
Panama,Haiti,542.0
Panama,Honduras,1504.0
Panama,Hungary,59.0
Panama,India,4481.0
Panama,Indonesia,135.0
Panama,Iran (Islamic Republic of),86.0
Panama,Ireland,92.0
Panama,Israel,1114.0
Panama,Italy,1318.0
Panama,Jamaica,697.0
Panama,Japan,372.0
Panama,Jordan,119.0
Panama,Lebanon,526.0
Panama,Libya,38.0
Panama,Lithuania,46.0
Panama,Malaysia,28.0
Panama,Mexico,4832.0
Panama,Morocco,79.0
Panama,Myanmar,98.0
Panama,Netherlands,482.0
Panama,New Zealand,50.0
Panama,Nicaragua,12915.0
Panama,Nigeria,37.0
Panama,Norway,77.0
Panama,Pakistan,84.0
Panama,Paraguay,122.0
Panama,Peru,4290.0
Panama,Philippines,1601.0
Panama,Poland,196.0
Panama,Portugal,254.0
Panama,Puerto Rico,721.0
Panama,Republic of Korea,402.0
Panama,Romania,182.0
Panama,Russian Federation,995.0
Panama,Saint Pierre and Miquelon,46.0
Panama,Saudi Arabia,50.0
Panama,Serbia,27.0
Panama,Singapore,46.0
Panama,Slovakia,36.0
Panama,South Africa,46.0
Panama,Spain,3702.0
Panama,State of Palestine,167.0
Panama,Sweden,212.0
Panama,Switzerland,367.0
Panama,Syrian Arab Republic,265.0
Panama,Thailand,144.0
Panama,Trinidad and Tobago,119.0
Panama,Turkey,112.0
Panama,Ukraine,502.0
Panama,United Kingdom of Great Britain and Northern Ireland,2017.0
Panama,United States of America,14040.0
Panama,Uruguay,762.0
Panama,Venezuela (Bolivarian Republic of),9883.0
Panama,Viet Nam,59.0
Papua New Guinea,Australia,9183.0
Papua New Guinea,Canada,235.0
Papua New Guinea,China,88.0
Papua New Guinea,Fiji,84.0
Papua New Guinea,India,156.0
Papua New Guinea,Indonesia,8343.0
Papua New Guinea,Ireland,42.0
Papua New Guinea,Japan,258.0
Papua New Guinea,Malaysia,79.0
Papua New Guinea,New Zealand,1778.0
Papua New Guinea,Philippines,1459.0
Papua New Guinea,Republic of Korea,64.0
Papua New Guinea,Russian Federation,26.0
Papua New Guinea,Singapore,51.0
Papua New Guinea,Solomon Islands,221.0
Papua New Guinea,Sri Lanka,79.0
Papua New Guinea,Tonga,27.0
Papua New Guinea,United Kingdom of Great Britain and Northern Ireland,1616.0
Papua New Guinea,United Republic of Tanzania,28.0
Papua New Guinea,United States of America,731.0
Papua New Guinea,Vanuatu,99.0
Paraguay,Argentina,57056.0
Paraguay,Bolivia (Plurinational State of),1009.0
Paraguay,Brazil,73715.0
Paraguay,Canada,2281.0
Paraguay,Chile,2109.0
Paraguay,China,780.0
Paraguay,France,614.0
Paraguay,Germany,1659.0
Paraguay,Italy,876.0
Paraguay,Japan,1983.0
Paraguay,Mexico,1605.0
Paraguay,Poland,872.0
Paraguay,Republic of Korea,2547.0
Paraguay,Spain,883.0
Paraguay,United Kingdom of Great Britain and Northern Ireland,174.0
Paraguay,United States of America,1576.0
Paraguay,Uruguay,2925.0
Peru,Algeria,19.0
Peru,Angola,15.0
Peru,Argentina,11354.0
Peru,Australia,590.0
Peru,Austria,197.0
Peru,Belgium,615.0
Peru,Bolivia (Plurinational State of),5722.0
Peru,Brazil,4859.0
Peru,Bulgaria,68.0
Peru,Canada,1223.0
Peru,Chile,7182.0
Peru,China,4086.0
Peru,Colombia,5937.0
Peru,Costa Rica,337.0
Peru,Croatia,91.0
Peru,Cuba,905.0
Peru,Czech Republic,90.0
Peru,Democratic People's Republic of Korea,87.0
Peru,Denmark,243.0
Peru,Dominican Republic,181.0
Peru,Ecuador,3990.0
Peru,Egypt,20.0
Peru,El Salvador,108.0
Peru,Estonia,17.0
Peru,Finland,71.0
Peru,France,2309.0
Peru,French Guiana,34.0
Peru,Germany,2926.0
Peru,Greece,59.0
Peru,Guatemala,163.0
Peru,Haiti,49.0
Peru,Honduras,165.0
Peru,Hungary,64.0
Peru,Iceland,15.0
Peru,India,206.0
Peru,Indonesia,43.0
Peru,Iran (Islamic Republic of),58.0
Peru,Iraq,19.0
Peru,Ireland,211.0
Peru,Israel,507.0
Peru,Italy,3345.0
Peru,Japan,3353.0
Peru,Jordan,39.0
Peru,Lebanon,70.0
Peru,Luxembourg,15.0
Peru,Malaysia,44.0
Peru,Malta,21.0
Peru,Mexico,1491.0
Peru,Morocco,38.0
Peru,Netherlands,678.0
